ID,STRATACD,ECOSECTION,PHOTOYEAR,NUMCOND,PNTCNT,TREE,SHRUB,TREESHRUB,FOREST,NONFOREST,VEGETATED,NONVEGETATED,DEAD,ASPEN,PINYON,PJSPP,SAGE,SPRUCEFIR,INSDIS_DROUGHT,FIRE,EVI2005097,EVI2005177,EVI2005273,NDV2005097,NDV2005177,NDV2005273,NIR2005097,NIR2005177,NIR2005273,RED2005097,RED2005177,RED2005273,NLCD01_250,ELEV250
1116,3,M341A,2005,1,49,0,57,57,0,100,59,41,0,0,0,0,0,0,0,0,1749,1702,1102,2484,2731,2228,2174,2409,1753,1308,1375,1114,50,1777.00
1117,3,M341A,2005,1,49,0,57,57,0,100,88,12,0,0,0,0,31,0,0,0,1416,1704,1205,2033,2817,2171,2596,2393,2170,1719,1340,1414,50,1944.00
1118,3,M341A,2005,1,49,0,59,59,0,100,59,41,0,0,0,0,27,0,0,0,966,1429,1080,1348,1837,1599,2302,2799,2385,1756,1932,1728,50,1821.00
1119,3,M341A,2005,1,49,0,59,59,0,100,63,37,0,0,0,0,12,0,0,0,1127,1992,1283,1562,3027,2224,2683,2664,2275,1973,1427,1449,50,1727.00
1120,3,M341A,2005,1,49,0,59,59,0,100,86,14,0,0,0,0,0,0,0,0,1141,1422,1076,1796,1985,1876,2316,2899,2305,1633,1949,1578,50,1877.00
1121,3,M341A,2005,1,49,0,59,59,0,100,92,8,0,0,0,0,0,0,0,0,1104,1371,1004,1377,1613,1345,2931,3481,3094,2222,2513,2361,50,1822.00
1122,3,M341A,2005,1,49,0,61,61,0,100,61,39,0,0,0,0,0,0,0,0,867,1555,1191,2093,1959,2048,1374,2761,2215,898,1857,1466,50,1766.00
1123,3,M341A,2005,1,49,0,61,61,0,100,90,10,0,0,0,0,0,0,0,0,1458,1505,1360,1905,1953,2382,2990,3161,2247,2033,2126,1382,50,1904.00
1124,3,M341A,2005,1,49,0,63,63,0,100,90,10,0,0,0,0,39,0,0,0,902,1132,946,1746,2078,1782,1774,1844,2010,1246,1209,1401,50,1931.00
1125,3,M341A,2005,1,49,0,65,65,0,100,73,27,0,0,0,0,31,0,0,0,-665,2173,1366,-335,4416,3244,5593,2260,1542,6077,876,789,42,2433.00
1126,3,M341A,2005,1,49,0,65,65,0,100,98,2,0,0,0,0,59,0,0,0,1077,1792,1275,2383,3338,2200,1523,2255,2363,937,1141,1510,50,1935.00
1127,3,M341A,2005,1,49,0,67,67,0,100,67,33,0,0,0,0,0,0,0,0,1377,1486,1032,2674,2850,2136,1831,1785,1691,1060,993,1096,50,1808.00
1128,3,M341A,2005,1,49,0,67,67,0,100,73,27,0,0,0,0,0,0,0,0,1512,1935,1326,3073,3657,2431,1789,2052,2244,947,954,1366,50,1643.00
1129,3,M341A,2005,1,49,0,71,71,0,100,82,18,0,0,0,0,49,0,0,0,883,1630,911,1903,3042,1813,1531,2144,1754,1041,1153,1216,50,1941.00
1130,3,M341A,2005,1,49,0,73,73,0,100,92,8,0,0,0,0,6,0,0,0,1010,1459,1030,2200,2801,2012,1542,1877,1817,988,1056,1208,50,1914.00
1131,3,M341A,2005,1,49,0,88,88,0,100,100,0,0,0,0,0,69,0,0,0,1830,1984,1300,2200,2769,2054,3136,3611,2830,2004,2044,1867,50,1798.00
1132,3,M341A,2005,1,49,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,844,1528,960,902,1527,1085,3341,3677,3408,2791,2714,2756,50,1784.00
1133,3,M341A,2005,1,49,2,41,43,2,98,51,49,0,0,2,2,0,0,0,0,1130,1785,1172,1448,3102,2139,2848,2252,2145,2130,1188,1395,50,1934.00
1134,3,M341A,2005,1,49,6,45,51,6,94,76,24,0,0,0,6,8,0,0,0,1076,1492,1207,2399,3173,2412,1492,1693,1801,915,878,1102,50,1853.00
1135,3,M341A,2005,1,49,18,33,51,18,82,55,45,0,0,18,18,4,0,0,0,2201,2369,1734,1649,3733,3361,2550,2230,1929,1849,1023,962,42,2328.00
1136,3,M341A,2005,1,49,29,22,51,29,71,57,43,2,0,27,27,14,0,0,0,1382,1607,1388,2417,2980,2640,2106,1983,1968,1286,1075,1146,50,2108.00
1137,3,M341D,2005,1,49,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,537,601,501,840,895,985,2715,3034,1867,2293,2537,1531,50,1522.00
1138,3,M341D,2005,1,49,0,0,0,0,100,55,45,0,0,0,0,0,0,0,0,1842,1568,1117,2761,2674,1915,2607,2400,2500,1479,1385,1696,70,1583.00
1139,3,M341D,2005,1,49,0,6,6,0,100,76,24,0,0,0,0,0,0,0,0,3153,1686,1228,4790,3090,2064,2847,2421,2756,1002,1278,1811,70,1540.00
1140,3,M341D,2005,1,49,0,10,10,0,100,61,39,0,0,0,0,4,0,0,0,2409,1395,1177,3817,2396,2115,2494,2350,2303,1115,1439,1499,50,1396.00
1141,3,M341D,2005,1,49,0,12,12,0,100,59,41,0,0,0,0,4,0,0,0,1671,1754,1193,3005,3437,2295,2039,2170,2124,1100,1057,1330,50,2105.00
1142,3,M341D,2005,1,49,0,20,20,0,100,82,18,0,0,0,0,10,0,0,0,1974,1808,1353,3257,2801,2194,2338,2971,3041,1189,1671,1946,50,1478.00
1143,3,M341D,2005,1,49,0,22,22,0,100,43,57,0,0,0,0,2,0,0,0,2072,1480,1240,3233,2428,2022,2464,2365,2530,1257,1430,1679,50,1688.00
1144,3,M341D,2005,1,49,0,22,22,0,100,55,45,0,0,0,0,8,0,0,0,1966,2003,1338,3462,3571,2315,2194,2632,2572,1064,1243,1601,50,1946.00
1145,3,M341D,2005,1,49,0,29,29,0,100,29,71,0,0,0,0,0,0,0,0,893,1223,940,1331,1574,1610,2492,2872,2181,1914,2078,1589,50,2010.00
1146,3,M341D,2005,1,49,0,29,29,0,100,29,71,0,0,0,0,12,0,0,0,1029,1779,1171,1413,2507,1937,2760,3036,2329,2077,1840,1573,50,1729.00
1147,3,M341D,2005,1,49,0,29,29,0,100,45,55,0,0,0,0,22,0,0,0,1367,1649,1164,3167,3270,2467,1621,1820,1746,842,922,1055,50,2150.00
1148,3,M341D,2005,1,49,0,29,29,0,100,63,37,0,0,0,0,18,0,0,0,2399,1307,1030,4195,2439,2060,2356,2205,1919,963,1339,1264,50,1510.00
1149,3,M341D,2005,1,49,0,31,31,0,100,31,69,0,0,0,0,10,0,0,0,936,1533,1038,1208,1674,1451,2723,3575,2782,2136,2549,2077,50,1735.00
1150,3,M341D,2005,1,49,0,31,31,0,100,45,55,0,0,0,0,20,0,0,0,1688,1492,1088,2824,2679,2029,2280,2096,2162,1275,1182,1436,50,1596.00
1151,3,M341D,2005,1,49,0,33,33,0,100,33,67,0,0,0,0,6,0,0,0,566,1296,1074,658,1628,1500,2885,3253,3389,2528,2343,2514,50,1707.00
1152,3,M341D,2005,1,49,0,33,33,0,100,33,67,0,0,0,0,24,0,0,0,1049,1302,1161,1533,1685,1588,2394,3089,2784,1760,2204,2022,50,1579.00
1153,3,M341D,2005,1,49,0,33,33,0,100,55,45,0,0,0,0,20,0,0,0,2816,1553,1169,4235,3010,2076,2833,3164,2429,1146,1692,1594,50,1511.00
1154,3,M341D,2005,1,49,0,33,33,0,100,67,33,0,0,0,0,4,0,0,0,565,2372,1276,778,4322,2830,2509,2183,1716,2194,864,957,50,2147.00
1155,3,M341D,2005,1,49,0,33,33,0,100,78,22,0,0,0,0,8,0,0,0,1624,1800,1147,2642,3108,2010,2492,2323,2274,1459,1222,1515,50,1630.00
1156,3,M341D,2005,1,49,0,35,35,0,100,39,61,0,0,0,0,4,0,0,0,1075,1590,1048,1703,1866,1806,2313,3403,2254,1640,2333,1564,50,1728.00
1157,3,M341D,2005,1,49,0,37,37,0,100,55,45,0,0,0,0,2,0,0,0,1623,1527,1042,2683,2674,2155,2319,2461,1795,1338,1428,1158,50,1788.00
1158,3,M341D,2005,1,49,0,37,37,0,100,86,14,0,0,0,0,24,0,0,0,1842,1872,1208,3499,3487,2348,1918,2203,1999,924,1064,1239,50,1736.00
1159,3,M341D,2005,1,49,0,39,39,0,100,39,61,0,0,0,0,4,0,0,0,1298,1322,993,1753,1745,1609,2895,3140,2481,2031,2154,1797,50,1798.00
1160,3,M341D,2005,1,49,0,39,39,0,100,41,59,0,0,0,0,0,0,0,0,976,1078,697,1278,1388,1102,2400,2793,2189,1856,2107,1753,50,1712.00
1161,3,M341D,2005,1,49,0,39,39,0,100,45,55,0,0,0,0,16,0,0,0,995,1340,982,1897,2195,2093,2010,2340,1640,1367,1496,1073,50,2158.00
1162,3,M341D,2005,1,49,0,41,41,0,100,41,59,0,0,0,0,6,0,0,0,999,1185,912,1962,1880,1747,1738,2576,2057,1168,1750,1453,50,1855.00
1163,3,M341D,2005,1,49,0,41,41,0,100,41,59,0,0,0,0,16,0,0,0,1111,1242,1107,1519,1996,1595,2687,2420,2783,1979,1607,2018,50,1872.00
1164,3,M341D,2005,1,49,0,41,41,0,100,47,53,0,0,0,0,33,0,0,0,1466,1516,1216,2950,2462,2170,1772,2279,2264,951,1377,1448,50,1568.00
1165,3,M341D,2005,1,49,0,43,43,0,100,43,57,0,0,0,0,0,0,0,0,1001,1938,1340,1275,1780,1527,2740,2818,2394,2121,2021,1760,50,1848.00
1166,3,M341D,2005,1,49,0,43,43,0,100,43,57,0,0,0,0,14,0,0,0,1148,1548,1071,1926,3126,2013,2273,1898,2020,1540,994,1344,50,1693.00
1167,3,M341D,2005,1,49,0,43,43,0,100,63,37,0,0,0,0,43,0,0,0,1630,1534,955,2583,2760,2119,2409,2040,1681,1465,1158,1095,50,1765.00
1168,3,M341D,2005,1,49,0,45,45,0,100,45,55,0,0,0,0,2,0,0,0,911,1188,955,1192,1536,1267,2729,3587,2784,2158,2645,2165,50,1964.00
1169,3,M341D,2005,1,49,0,45,45,0,100,45,55,0,0,0,0,18,0,0,0,1015,1503,1031,2017,2920,1945,1708,1942,1975,1135,1074,1331,50,1957.00
1170,3,M341D,2005,1,49,0,45,45,0,100,53,47,0,0,0,0,22,0,0,0,1366,1473,1057,2306,2334,1869,2239,2403,2319,1399,1466,1592,50,1960.00
1171,3,M341D,2005,1,49,0,45,45,0,100,61,39,0,0,0,0,14,0,0,0,1702,2129,1314,2092,3734,2666,1737,2288,1928,1152,1046,1116,50,2193.00
1172,3,M341D,2005,1,49,0,47,47,0,100,53,47,0,0,0,0,8,0,0,0,1047,1073,825,1424,1405,1219,2448,2861,2455,1838,2146,1920,50,1727.00
1173,3,M341D,2005,1,49,0,49,49,0,100,49,51,0,0,0,0,0,0,0,0,1018,1410,1036,1359,1729,1717,2522,3004,2294,1919,2115,1625,50,1861.00
1174,3,M341D,2005,1,49,0,49,49,0,100,51,49,0,0,0,0,2,0,0,0,834,1150,860,1470,1581,1530,2173,2916,2117,1616,2116,1555,50,2145.00
1175,3,M341D,2005,1,49,0,49,49,0,100,55,45,0,0,0,0,12,0,0,0,1161,1373,985,2598,2681,2016,1526,1862,1740,897,1076,1157,50,2000.00
1176,3,M341D,2005,1,49,0,49,49,0,100,59,41,0,0,0,0,6,0,0,0,1889,1324,990,3055,2240,1896,2562,2237,2041,1371,1419,1390,50,1585.00
1177,3,M341D,2005,1,49,0,49,49,0,100,59,41,0,0,0,0,41,0,0,0,2564,1868,1200,4032,3116,2178,2673,2505,2365,1137,1321,1519,50,1599.00
1178,3,M341D,2005,1,49,0,51,51,0,100,51,49,0,0,0,0,0,0,0,0,890,1153,946,1791,2052,1813,1723,2036,1850,1202,1343,1283,50,1912.00
1179,3,M341D,2005,1,49,0,53,53,0,100,53,47,0,0,0,0,2,0,0,0,866,1549,954,1432,2442,1882,2655,2268,1925,1992,1363,1326,50,1749.00
1180,3,M341D,2005,1,49,0,53,53,0,100,53,47,0,0,0,0,6,0,0,0,771,1205,873,1467,2042,1725,1751,2186,1792,1303,1463,1265,50,1955.00
1181,3,M341D,2005,1,49,0,53,53,0,100,53,47,0,0,0,0,18,0,0,0,1571,1291,982,1937,1818,1911,2337,2645,1790,1583,1833,1215,50,1890.00
1182,3,M341D,2005,1,49,0,53,53,0,100,55,45,0,0,0,0,49,0,0,0,1172,1645,1233,2732,3084,2457,1462,1978,1989,845,1046,1227,50,2149.00
1183,3,M341D,2005,1,49,0,53,53,0,100,67,33,0,0,0,0,27,0,0,0,837,1816,1096,1625,3469,2394,1746,1876,1606,1262,886,986,50,2271.00
1184,3,M341D,2005,1,49,0,53,53,0,100,69,31,0,0,0,0,10,0,0,0,1394,1620,1140,2546,2753,2205,1658,2115,1944,980,1210,1242,50,1722.00
1185,3,M341D,2005,1,49,0,55,55,0,100,55,45,0,0,0,0,0,0,0,0,1042,1313,1068,1362,1602,1639,2817,3164,2605,2143,2290,1885,50,1923.00
1186,3,M341D,2005,1,49,0,57,57,0,100,57,43,0,0,0,0,20,0,0,0,1226,1214,949,1626,1508,1784,2612,2911,2033,1880,2148,1419,50,1889.00
1187,3,M341D,2005,1,49,0,61,61,0,100,69,31,0,0,0,0,45,0,0,0,1190,1586,1024,2312,3171,2180,1811,1836,1700,1130,951,1094,50,1968.00
1188,3,M341D,2005,1,49,0,65,65,0,100,65,35,0,0,0,0,2,0,0,0,1070,1164,920,2017,1959,1802,1910,2227,1822,1268,1503,1265,50,1873.00
1189,3,M341D,2005,1,49,0,78,78,0,100,78,22,0,0,0,0,55,0,0,0,405,2409,1338,57,3937,2902,7403,2228,1751,7322,976,969,42,2410.00
1190,3,M341D,2005,1,49,4,29,33,4,96,41,59,0,0,2,4,8,0,0,0,1137,1416,1045,2215,2474,2019,1818,2010,1818,1160,1229,1207,50,2069.00
1191,3,M341D,2005,1,49,16,22,39,16,84,51,49,0,0,14,16,10,0,0,0,1594,1596,1384,3204,3298,3314,1782,1702,1500,918,859,757,42,1924.00
